HEADER[~&~	~&~UNIV_DT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~UNIV_FISCAL_PRD_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'201601270000000000'~&~	~&~'59037b3f-29f3-4ba7-98d0-ec618f396a89'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201601280000000000'~&~	~&~'1d457acd-8201-47ef-a559-e5b5c886f9df'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201601290000000000'~&~	~&~'ff8c2b54-0e38-4d8f-b6c1-b775ff979f3e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201601300000000000'~&~	~&~'27046de7-5716-485e-a8f7-b9add57804f1'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201601310000000000'~&~	~&~'7613ad3e-8d59-47f3-84b8-8729144e80ab'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201602010000000000'~&~	~&~'a59e18ce-9b55-49b8-a8be-3a223f9bc2f0'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602020000000000'~&~	~&~'d45e9480-f2dd-4b1b-8b8f-74b84c845e8a'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602030000000000'~&~	~&~'d66c6dbe-7c75-47ca-8bd1-b3ce8e4959ca'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602040000000000'~&~	~&~'f5301915-533f-4295-8bc9-84c0aaa7ab2b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602050000000000'~&~	~&~'a7df651b-8414-4ac9-a4d4-0b63151141d2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602060000000000'~&~	~&~'70425688-5aa1-49a6-afc1-9025d8ac5ddb'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602070000000000'~&~	~&~'88d4b7b7-c1c3-480c-a73a-70890b8962cd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602080000000000'~&~	~&~'43199741-38db-45a0-85d4-19ee8fdc7588'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602090000000000'~&~	~&~'2812b737-b280-446a-b6d3-10da4f49ed57'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602100000000000'~&~	~&~'beda2ae2-bf79-4d75-aa16-35972381363b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602110000000000'~&~	~&~'590ae827-5c50-4a3c-8ed1-1d8b16490210'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602120000000000'~&~	~&~'5a38a40f-13c0-448a-8c40-ded8002df1cd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602130000000000'~&~	~&~'a548908e-1b33-4a65-a4a3-7d386db74533'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602140000000000'~&~	~&~'53f14d91-dd12-4880-9f01-de0b64967a52'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602150000000000'~&~	~&~'5be7a239-d956-47a4-87f8-50fff65644e1'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602160000000000'~&~	~&~'9849fecd-5e40-4a2a-9f96-746ab676f941'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602170000000000'~&~	~&~'dec62141-a906-46b9-85e0-163cb76bce87'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602180000000000'~&~	~&~'7902430f-b99e-4999-95ac-5e39e087c00e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602190000000000'~&~	~&~'bee6ed5a-f0a2-4c06-90be-e9b722cfc0a3'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602200000000000'~&~	~&~'ff4a2d15-ce2d-43c9-8709-e2d792cb4d9d'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602210000000000'~&~	~&~'79515344-417f-4558-8f45-c3ad73702609'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602220000000000'~&~	~&~'61611542-9cac-49db-9d91-83d488c78404'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602230000000000'~&~	~&~'b8befce0-874a-4d66-9579-ddb675fd9779'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602240000000000'~&~	~&~'124b4e10-bbb5-4981-8d9c-9e8c98d99b3b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602250000000000'~&~	~&~'17b90177-3093-487f-8972-5a4a99e13487'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602260000000000'~&~	~&~'03175b99-31a5-40bb-a851-1e1e82dcab2e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602270000000000'~&~	~&~'81f63e09-31b5-4c55-93fc-c36bff3ca4e5'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602280000000000'~&~	~&~'460fde68-a3ba-4776-809f-d492c2145ebb'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201602290000000000'~&~	~&~'3d2b672a-791f-4281-8d8f-5a7a698d6e71'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201603010000000000'~&~	~&~'23ba861a-d8eb-4b7d-8fd6-339019b9a787'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603020000000000'~&~	~&~'864d64cf-df83-4f5f-9841-88a6b5264281'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603030000000000'~&~	~&~'7bd43372-a1a1-48e4-8c64-0f0db0cd75b5'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603040000000000'~&~	~&~'09fd44df-6880-4bff-b3ff-edc0ad0868cf'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603050000000000'~&~	~&~'fbb9cc2e-0e67-4911-a36a-75cc51b9c6b8'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603060000000000'~&~	~&~'f7ff8d3c-92be-417d-84bf-23a62e9b7bec'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603070000000000'~&~	~&~'0b7460e7-15a2-4748-9163-16f486871302'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603080000000000'~&~	~&~'8e078c1a-d8bc-465a-9df3-0054b165c5d5'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603090000000000'~&~	~&~'d5486e1f-427b-4e37-b51a-3103893e8a8e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603100000000000'~&~	~&~'2120119a-a6e1-49c5-8afc-8486490c90be'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603110000000000'~&~	~&~'19ba9c83-ce3e-47a3-b139-175767036946'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603120000000000'~&~	~&~'2e305248-2d68-481a-b638-d7670fea76fd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603130000000000'~&~	~&~'93429688-0515-4adf-9c85-3145058027fa'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603140000000000'~&~	~&~'b927c2e8-96fb-4a21-9bf3-58907972e381'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603150000000000'~&~	~&~'6a80379c-0959-47da-b125-bba3e6e653a2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603160000000000'~&~	~&~'cc7ec10e-fb9c-40fe-b8b8-1c84056e7ae2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603170000000000'~&~	~&~'e9769e4c-587f-4033-bd41-bd72140c8da8'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603180000000000'~&~	~&~'2b4c9126-41f3-48d6-91ae-a61f3e797065'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603190000000000'~&~	~&~'1c298284-6b36-499b-a8eb-49fe0729c466'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603200000000000'~&~	~&~'f4e0cca7-6d7e-4b94-bdd4-bee35f66df1d'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603210000000000'~&~	~&~'78ca47a4-4143-4294-9184-93de295a47d6'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603220000000000'~&~	~&~'395dfac2-daae-4035-be57-4e749a064a3c'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603230000000000'~&~	~&~'2efe53a8-a4d5-4793-be11-6559bf641c07'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603240000000000'~&~	~&~'2d167f9b-a2dd-45af-80fd-02ccb14d2645'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603250000000000'~&~	~&~'4e6b158c-dc69-4063-8cc7-c64758122752'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603260000000000'~&~	~&~'55096357-b258-4290-9e0a-0a895394b9da'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603270000000000'~&~	~&~'c1fbc722-c2ab-4b46-936b-a74cabef49e9'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603280000000000'~&~	~&~'91be4ebb-0205-4e26-8c20-22c8206812c1'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603290000000000'~&~	~&~'24a700e3-3272-4060-8287-751d5baeefa2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603300000000000'~&~	~&~'70547338-0ede-4dc4-aa73-e929d980b091'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201603310000000000'~&~	~&~'2ed66f6a-2c8a-4b90-853c-b8fa6c9a9853'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201604010000000000'~&~	~&~'4c0f86ec-2ac4-4bde-bdda-414945f73880'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604020000000000'~&~	~&~'9ac884b2-7c75-44a6-beff-a8defa53bd3f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604030000000000'~&~	~&~'8a0b14f8-2792-432a-89c8-4d1c0d48257f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604040000000000'~&~	~&~'5e06b6d7-ebfc-426a-a9c8-5cd94ed3aadd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604050000000000'~&~	~&~'8334df69-a138-4b06-a933-070e63490b58'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604060000000000'~&~	~&~'5c9f2697-c706-4064-914b-0dcaab46e45f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604070000000000'~&~	~&~'3cad9cf3-3137-4808-868d-4e308cef021a'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604080000000000'~&~	~&~'d6d87320-cedf-4eb2-9d3e-43061f67f4ee'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604090000000000'~&~	~&~'860d0094-5408-44fe-bdb5-48f0fbf92849'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604100000000000'~&~	~&~'e397d71d-7400-486b-b0aa-7eeaa5e97f1d'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604110000000000'~&~	~&~'363514f5-8c23-4e2f-b0ae-d6aa68b08028'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604120000000000'~&~	~&~'88479f1e-e0c6-4b17-9bb9-933a5cce963e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604130000000000'~&~	~&~'a036ddb6-1f2f-4929-9bab-b6631137c4cd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604140000000000'~&~	~&~'b1e4e628-3d98-4355-b355-961d7535e6fd'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604150000000000'~&~	~&~'8f7f3e27-3054-480e-acac-013b37b0feb3'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604160000000000'~&~	~&~'4a1fc1eb-95c2-4c6a-ba62-acf6e938e1e3'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604170000000000'~&~	~&~'a66b69ec-7539-4b9b-9e1e-4dbf9ca1274a'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604180000000000'~&~	~&~'d0a2dce4-825f-49b7-9c06-d46ad2d6303e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604190000000000'~&~	~&~'08c0f7b6-c081-407f-846c-9f9b170d0440'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604200000000000'~&~	~&~'3f894e23-dd6f-4241-9a82-60dcecf51a9f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604210000000000'~&~	~&~'dc043e1d-550b-4c29-a489-3abe7f747ccf'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604220000000000'~&~	~&~'68b08d9e-eb8a-46f9-9cf1-0f843065b572'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604230000000000'~&~	~&~'fb3392e1-1862-4507-bc85-ce58ba376127'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604240000000000'~&~	~&~'0f1f2e96-4b0d-4af9-8316-01733291bc03'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604250000000000'~&~	~&~'68327d23-e17f-4fa7-befd-96a145df3e76'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604260000000000'~&~	~&~'8181b2d3-0082-4cd0-8aab-4b338717b355'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604270000000000'~&~	~&~'2e93b2e7-9c64-4670-86d2-53b6b9199f9c'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604280000000000'~&~	~&~'771fe6c0-23bb-4649-a4fa-160a6e5b5f9b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604290000000000'~&~	~&~'f54a8960-718e-48b9-a134-083aa1d52c3e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201604300000000000'~&~	~&~'6f0bdb6c-a84f-4dab-bb51-a602a4bd2fa6'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201605010000000000'~&~	~&~'726811cb-8536-4a7e-a181-11c3833ef245'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605020000000000'~&~	~&~'68b38205-6ea8-40a4-b8cb-ad30401fcbbf'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605030000000000'~&~	~&~'cf723c5c-f75b-4331-a4af-6325dcb2db1f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605040000000000'~&~	~&~'112bb087-b84e-4855-bfbc-05bc6645a505'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605050000000000'~&~	~&~'87d1dca9-1312-48e6-b05a-d13c805fe3b2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605060000000000'~&~	~&~'bbbb5b0d-8ef3-4fe3-8479-157189da11fa'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605070000000000'~&~	~&~'5ccc67d6-14e2-4ac6-b61e-0f821d349b7f'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605080000000000'~&~	~&~'d16698fe-136e-4f0e-a0c5-39a7ca157972'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605090000000000'~&~	~&~'83d96c69-4946-4a43-ba89-eb15c2fddcf5'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605100000000000'~&~	~&~'d48cb4ca-ac81-4b10-90e0-9ffa9774aa8d'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605110000000000'~&~	~&~'1dbf9014-f0aa-412c-8013-cea97c66288b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605120000000000'~&~	~&~'461bfd52-0298-452e-94d6-f68a143e7fdb'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605130000000000'~&~	~&~'6f255819-711b-4be0-80a9-937b6266cc43'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605140000000000'~&~	~&~'235be9f5-78be-4d9a-b8ea-2b104d64d0c8'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605150000000000'~&~	~&~'d82ecd28-5770-4786-8dd3-fe649fa6ed12'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605160000000000'~&~	~&~'60d4b22c-d561-4570-9cb7-4a6cec33bf94'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605170000000000'~&~	~&~'e731d27a-d58c-4d74-80a0-b9e67eb5ee7c'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605180000000000'~&~	~&~'ad9264c6-d739-46d0-8d02-f737895b5b21'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605190000000000'~&~	~&~'595eb72f-6543-4e30-b012-715d4470df76'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605200000000000'~&~	~&~'0f3fe4a4-93d7-4f1f-8d0c-12f21bb0a376'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605210000000000'~&~	~&~'6f6197fe-829c-4627-82f2-e9f4b0023832'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605220000000000'~&~	~&~'f3b7ced4-0763-4c3f-ab74-fcb0cfaf7e64'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605230000000000'~&~	~&~'2b631d32-80c3-419e-8699-fdd4be6d33ec'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605240000000000'~&~	~&~'cda40f79-514c-4afe-a787-8820052098b4'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605250000000000'~&~	~&~'81b7aac4-92c3-45d9-ad88-0e1a1d6cf56b'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605260000000000'~&~	~&~'7ee38065-cdef-49f4-b956-87b6493a2ba4'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605270000000000'~&~	~&~'5b6a0112-6906-41b1-bf57-2e217c362df9'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605280000000000'~&~	~&~'2ae66d8e-c6e6-4f38-832b-56f5bcc3eeb2'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605290000000000'~&~	~&~'47e1301d-5714-42d5-a24a-d8b57f55b17e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605300000000000'~&~	~&~'850bc2e2-ec6b-4fe4-9a87-fe6a5944f63e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201605310000000000'~&~	~&~'10346a9f-762a-46eb-b68e-4d66cafbdac8'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'11'~&~	~&~]RECORD
RECORD[~&~	~&~'201606010000000000'~&~	~&~'9c60e66d-16d8-48d4-87ba-0c2395bf545c'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606020000000000'~&~	~&~'ab8976de-58e1-416d-a5fd-732ce63aa9af'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606030000000000'~&~	~&~'5e90b3bf-a9f5-4248-8bb5-e4b83384a6e8'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606040000000000'~&~	~&~'534e375f-c889-4c7f-bcac-5339e25c6d0c'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606050000000000'~&~	~&~'d6008e38-af85-4a6e-a687-85aa38b7da35'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606060000000000'~&~	~&~'924eaeca-1695-4703-81ed-8d9823597a78'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606070000000000'~&~	~&~'5435d404-abb1-44d3-9161-daec0051053a'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606080000000000'~&~	~&~'f7731e13-34f3-4bbb-8110-ed1625a825f1'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606090000000000'~&~	~&~'c55ebeb9-9a9b-4944-8e11-6b63195bb92a'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606100000000000'~&~	~&~'6996ffe2-55aa-4a74-8ef9-801926ac89d4'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606110000000000'~&~	~&~'eaf3a9df-a024-4d27-bc54-397a4d817c5e'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606120000000000'~&~	~&~'415e8454-a0c2-42cd-9ba6-a19b82e3dae4'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
RECORD[~&~	~&~'201606130000000000'~&~	~&~'4e25c328-07ce-4d3e-9e7b-135f087d21ae'~&~	~&~'1'~&~	~&~'2016'~&~	~&~'12'~&~	~&~]RECORD
