HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2016'~&~	~&~'096'~&~	~&~'1e37817b-22f5-4ac4-b60d-de324637a50b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'097'~&~	~&~'bacaa88b-efab-4a9f-bf48-8864f52893af'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'098'~&~	~&~'53cfd4ce-0dbe-429c-b86a-a20fd6c52555'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'099'~&~	~&~'1159b806-a7ba-4402-9750-c60cb7a4809f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'100'~&~	~&~'824be34e-eed2-406e-8282-84000c9056e3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'101'~&~	~&~'7d98c7b9-e2fe-4391-9bf2-2ea068bab44a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'102'~&~	~&~'aca0518f-94ae-429c-9194-3566afb4af18'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'103'~&~	~&~'f98624fe-49ea-4a55-a4cd-e7dbcb4d42c4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'104'~&~	~&~'dbd60661-36ac-4d13-bca3-c4dc74954f65'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'105'~&~	~&~'ad6e91e7-2fb4-482a-9bc3-70f22659f5a2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'106'~&~	~&~'4b6ae415-970c-41c7-bfdb-cc2ef9988bfc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'107'~&~	~&~'93b3268d-5698-44bf-9bc8-1adacfd07ddb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'108'~&~	~&~'fb71b7a0-aa2c-415d-9635-51c112b9cd6c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'109'~&~	~&~'6a2d6768-caf2-4b7b-b725-245fa15aff10'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'110'~&~	~&~'edee2999-7fff-4ba6-9b44-a72840313b4f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'111'~&~	~&~'aaa701b4-3cb7-47e3-ae35-446894a5a13d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'112'~&~	~&~'2334d8b4-2f3f-455b-a0e4-998b4c013482'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'113'~&~	~&~'2c1881d2-4554-4121-b1e6-e875b52a024d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'114'~&~	~&~'6ac92198-f29f-4414-8c5c-7825607634c3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'115'~&~	~&~'89f5d59f-a3cc-489b-a268-88a06cbda6da'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'116'~&~	~&~'194ec019-9023-4763-af70-220af284c41f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'117'~&~	~&~'33106591-287d-43fe-8725-64ad74905ef6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'118'~&~	~&~'9fb948fe-76dd-4e2e-ae47-4491f94ad874'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'119'~&~	~&~'603c8a7c-2a21-459b-8080-59045c7bd610'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'120'~&~	~&~'c2745539-1e17-4544-b67a-25dca3c42983'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'121'~&~	~&~'ec2d283e-8e37-4370-af9d-4b244f5cd373'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'122'~&~	~&~'f95961a0-d31e-4ae0-b53e-692db510fcb0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'123'~&~	~&~'75208300-fbf7-46b3-ba50-179a898fe184'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'124'~&~	~&~'05d94da3-e2e7-4864-ac6a-b5b162a2efaa'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'125'~&~	~&~'c319371a-2b3c-4830-9aa4-6f33f5fbedfe'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'126'~&~	~&~'53948662-9c0b-4761-8df6-6c7d57c6910c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'127'~&~	~&~'bc6642b3-41f1-4326-97e7-ef1d36c9be41'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'128'~&~	~&~'6724b353-8645-4857-b1f0-03b5feac22a5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'129'~&~	~&~'7cb1ea52-0244-40f7-8fc1-a0c04aa44a41'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'130'~&~	~&~'ad98a43e-a526-44f2-bf79-bcf99558e980'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'131'~&~	~&~'30823e3b-4f64-4796-8d6d-25267d7fab95'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'000'~&~	~&~'2db7cd33-ef64-4db3-9a32-9d21cd983b41'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'001'~&~	~&~'abdfe543-9a02-4c84-ae07-bd68a5910ebb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'002'~&~	~&~'1a707d04-a47e-4c86-9d91-ffb200b83095'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'003'~&~	~&~'59e63af1-d250-4ab1-8e1a-f74fcbe758fb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'004'~&~	~&~'98be158b-804a-4257-a6ad-c348c9a2e95a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'005'~&~	~&~'f57beb5b-4119-4022-9000-fcaac47a2bf2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'006'~&~	~&~'48afc326-a03f-445d-aace-5e07bebd187d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'007'~&~	~&~'c0205694-c3ca-46cc-9f8d-b048c8a502df'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'008'~&~	~&~'b66c6cc2-2095-4e4b-9b85-83b4a2e26726'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'009'~&~	~&~'855a4123-01f4-45d9-8401-91a11f5ac1d5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'010'~&~	~&~'b3a6e122-a910-42ea-b834-24e3029a66e6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'011'~&~	~&~'b4829cb2-965e-4f82-960a-13cccc1e3a1f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'012'~&~	~&~'daa4d9f2-8924-40dd-bf3c-8750b182d11c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'013'~&~	~&~'3e9a9309-5e2c-4f1d-9dff-bd0573ffde28'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'014'~&~	~&~'02067a98-fde7-4039-b7d7-b5675dd6c543'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'015'~&~	~&~'9e57a507-4d4f-401d-9480-acc4c1822baf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'016'~&~	~&~'c6474f2c-a906-4835-a683-4b75d6564c1f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'017'~&~	~&~'4de1e648-a473-417e-b6ef-66b17e4adc98'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'018'~&~	~&~'9ccdf0cd-697c-4a28-ae07-ed6abc0194cb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'019'~&~	~&~'0c909c88-5a2a-4166-8062-12fa4c10c134'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'020'~&~	~&~'85403504-ce68-49f8-b686-0b45a5c151ab'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'021'~&~	~&~'9cdc0e14-8938-44ce-accc-29e16ff291aa'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'022'~&~	~&~'65548bd6-3ca5-43b2-b6e4-840939605dd8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'023'~&~	~&~'cb0c5172-629c-4f9f-af6f-8efc807960f0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'024'~&~	~&~'9fcb98ea-dff9-4082-8c74-627f9e44ac20'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'025'~&~	~&~'3857bc75-79e7-4837-861e-4fb719ba55f1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'026'~&~	~&~'ab8d4747-96ae-4ba1-b7ba-be9485494614'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'027'~&~	~&~'2b12665e-dac3-4e52-9545-2fb92c17b576'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'028'~&~	~&~'4571a16a-f5da-46f5-9d4c-cdd528ed0863'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'029'~&~	~&~'5ef7dde9-a48d-48c5-be96-b4403e2fd8a2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'030'~&~	~&~'5653c942-109c-4667-b974-3d3e75d3ee60'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'031'~&~	~&~'c2032037-fa46-45dd-843b-dfcfa9f76eab'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'032'~&~	~&~'7d880a00-2a89-4a59-a313-3ab36e75d1c7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'033'~&~	~&~'28e16d61-20f7-4541-aeef-4c006be3b114'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'034'~&~	~&~'06c28077-f2f2-4c0f-95e2-b5d3477956aa'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'035'~&~	~&~'46ffcab4-f806-4505-a7c6-32e8301a6d87'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'036'~&~	~&~'d32e9aee-7c22-4255-ad54-15cb348941dc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'037'~&~	~&~'acf53165-c2ca-43f3-a30a-2f70c61d5c6b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'038'~&~	~&~'9dd9f4d5-975f-427d-8e10-0629ec3ec99e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'039'~&~	~&~'0a774578-0e95-4fa3-8da0-b329ff701b5f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'040'~&~	~&~'ae8a3288-dfb9-4c64-a1e7-38dccff198ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'041'~&~	~&~'ed974976-e7f5-44dc-b115-0e9a5063e17d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'042'~&~	~&~'74790b68-a9b9-4440-bb6c-92169de68f54'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'043'~&~	~&~'f34ab1d2-ffd0-452b-a5a0-0627a8707887'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'044'~&~	~&~'95feb04b-a401-495e-90f8-93dcefdddf3c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'045'~&~	~&~'c7df8080-065c-46b9-a37f-1dfcecafec76'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'046'~&~	~&~'345fdb4b-9386-46b3-8253-5085d30613dd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'047'~&~	~&~'b79bf937-2b60-43cb-b1d6-b5146c2f868b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'048'~&~	~&~'c5b35d95-7fbc-4d70-a6d0-f8d94aa3d86c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'049'~&~	~&~'5d5a835d-9a9b-48d1-93c5-15ca8fd2fa66'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'050'~&~	~&~'ce1ca4d7-df48-4a67-a5a5-a85ef257ae05'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'051'~&~	~&~'69589ea5-56b4-4bbd-bb68-50c64e2266c1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'052'~&~	~&~'d0fc676a-bfd5-40b0-9300-8edfc59ca3c7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'053'~&~	~&~'884fd4a6-1721-4a73-8e8b-30eb2f49e45a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'054'~&~	~&~'d479cb1e-8dd8-43a0-97e5-38a51623b3d7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'055'~&~	~&~'67d6cc3f-062b-4d92-9ca3-4879fb102bb3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'056'~&~	~&~'66de1d2c-01c1-4e7a-9804-16b49d1c373e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'057'~&~	~&~'e952bb4b-3734-4054-9356-40723f02416f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'058'~&~	~&~'df8af339-cf75-449d-a71e-4480c0576c80'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'059'~&~	~&~'6fc51bd9-1317-4cf6-aec6-6cdcbc80a5dc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'060'~&~	~&~'185b610b-3acc-4f48-ac3d-1899560ce49a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'061'~&~	~&~'ff4684aa-4939-41aa-ac91-68a8111b647b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'062'~&~	~&~'8b54d98d-0033-418f-ab74-ed8c34a0e585'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'063'~&~	~&~'e0a4cbe8-1d2b-4330-a6c2-5b1946b37111'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'064'~&~	~&~'3f9098e2-1223-4db8-bea4-23dc8e4bcfe3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'065'~&~	~&~'e4ca8559-80e0-40e4-a9a6-1c7ca50c706a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'066'~&~	~&~'a6833048-0962-4ced-84b1-c8fab2958990'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'067'~&~	~&~'0931d7dd-20a2-4ddb-92b2-234dbe836594'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'068'~&~	~&~'fb60400e-0302-4732-b40c-19ce95145c16'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'069'~&~	~&~'36d65c2f-9439-4ef1-8a9d-774517c72739'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'070'~&~	~&~'831160e0-3838-4b7c-b9bb-3d7e9bf148f7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'071'~&~	~&~'55974cbb-0b66-4a68-9f2a-7e44c8dcdc4a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'072'~&~	~&~'a0059491-ffd9-4185-b1db-2603073bdf5a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'073'~&~	~&~'5b3092a0-d6cf-4016-a8a8-58e3e9e209a0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'074'~&~	~&~'5b0a5fc3-6065-43e8-8cba-667323b4e27b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'075'~&~	~&~'065bd4e7-6456-44aa-87f6-8e31281a7164'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'076'~&~	~&~'d5d816c2-83b1-411d-bd58-7dc5bd64c8b5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'077'~&~	~&~'0c761e6b-24df-4345-bddd-6ce47cc2185c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'078'~&~	~&~'22d02d08-993b-4d09-9210-a1f2320799f2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'079'~&~	~&~'6a300af1-f32a-4e3b-a3ba-d3e50e6e1b1c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'080'~&~	~&~'29a94deb-724d-4d2a-92be-6519efdcc165'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'081'~&~	~&~'ea3fcfb5-21d3-49e5-b029-dce557584fe6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'082'~&~	~&~'9232903e-67ea-44bf-9e91-53416cd088fb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'083'~&~	~&~'d7c65110-38df-496d-b4cd-c3caa4f2d190'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'084'~&~	~&~'8ec4b8dc-8fcb-4591-af7a-743da09b8eaf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'085'~&~	~&~'0423567f-8eb5-4e8c-8090-5e85277cb046'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'086'~&~	~&~'c9ff7af6-faf8-46e3-8f8b-64be8f6cde15'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'087'~&~	~&~'b008b06e-c0ef-4fe5-906c-a4b04bfc5416'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'088'~&~	~&~'5609910d-4679-44a9-8cbf-631be4c32df0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'089'~&~	~&~'9fa6c2cd-7fe2-4509-94f9-380ecf5ac37c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'090'~&~	~&~'574a25e9-96b4-4d35-812d-40f7f7c77ee4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'091'~&~	~&~'4c9a4d19-174d-4fb3-8787-f798e712a52c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'092'~&~	~&~'696673d0-856e-4809-b0a4-ff1531eb3c69'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'093'~&~	~&~'890452a6-4309-4a31-a76d-99e4ad4f8f55'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'094'~&~	~&~'3302a24b-a526-45bc-8233-86dce8e6a072'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'095'~&~	~&~'cd4249b1-b938-44e3-bcdf-b89bb3ba9e93'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'096'~&~	~&~'939eba6f-a70e-4923-b885-ca809a9ebfbd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'097'~&~	~&~'31b12215-53c1-40d9-958c-8f2e02b7c736'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'098'~&~	~&~'7995f1fa-857b-46ff-94dc-e145628a4e7a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'099'~&~	~&~'388abe98-821e-41ad-899c-f944105aaf6d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'100'~&~	~&~'f6ff2180-f054-4534-9e68-14139c0ac8d0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'101'~&~	~&~'21fc4fb6-dae3-4480-aca1-e2b355ea5857'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'102'~&~	~&~'3f2332d4-3f9a-4fd7-bd69-1312eab0a7a2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'103'~&~	~&~'ab739b46-bdcd-4dfe-b6ca-cc1666641f05'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'104'~&~	~&~'12931f19-2c12-4ee0-862f-da1ef8d66290'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'105'~&~	~&~'e0a88b37-5893-4b71-8aaf-36523f666d48'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'106'~&~	~&~'2b0d6e5a-b249-4d9b-a64c-2ef8f29dae71'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'107'~&~	~&~'f433d9ed-c690-428d-bb28-397dc4dd111a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'108'~&~	~&~'0fd3ebb6-a586-4906-90e5-dd8d99bcdecb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
