HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~DESCRSHORT::VARCHAR~&~	~&~COMPANY::VARCHAR~&~	~&~SETID_LOCATION::VARCHAR~&~	~&~LOCATION::VARCHAR~&~	~&~TAX_LOCATION_CD::VARCHAR~&~	~&~MANAGER_UNVL_ID::VARCHAR~&~	~&~MANAGER_POSN::VARCHAR~&~	~&~BUDGET_YR_END_DT::DECIMAL~&~	~&~BUDGET_LVL::VARCHAR~&~	~&~GL_EXPENSE::VARCHAR~&~	~&~EEO4_FUNCTION::VARCHAR~&~	~&~ACCIDENT_INS::VARCHAR~&~	~&~SI_ACCIDENT_NUM::VARCHAR~&~	~&~HAZARD::VARCHAR~&~	~&~ESTABID::VARCHAR~&~	~&~RISKCD::VARCHAR~&~	~&~FTE_EDIT_INDC::VARCHAR~&~	~&~DEPT_TENURE_FLG::VARCHAR~&~	~&~TL_DISTRIB_INFO::VARCHAR~&~	~&~USE_BUDGETS::VARCHAR~&~	~&~USE_ENCUMBRANCES::VARCHAR~&~	~&~USE_DISTRIBUTION::VARCHAR~&~	~&~BUDGET_DEPTID::VARCHAR~&~	~&~DIST_PRORATE_OPTN::VARCHAR~&~	~&~HP_STATS_DEPT_CD::VARCHAR~&~	~&~HP_STATS_FACULTY::VARCHAR~&~	~&~ACCOUNTING_OWNER::VARCHAR~&~	~&~COUNTRY_GRP::VARCHAR~&~	~&~IU_ORG_MAIL_DRP_CD::VARCHAR~&~	~&~IU_ORG_ADDRESS_2::VARCHAR~&~	~&~IU_ORG_ADDRESS_3::VARCHAR~&~	~&~IU_CAMPUS_CD::VARCHAR~&~	~&~IU_CAMPUS_BLDG::VARCHAR~&~	~&~IU_CAMPUS_ROOM::VARCHAR~&~	~&~IU_POSN_ALLOW_FL::VARCHAR~&~	~&~IU_TENURE_ALLOW_FL::VARCHAR~&~	~&~IU_TITLE_ALLOW_FL::VARCHAR~&~	~&~IU_OCC_UN_ALLOW_FL::VARCHAR~&~	~&~ORG_FSCL_APRVR_UID::VARCHAR~&~	~&~LAST_UPDATE_DATE::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KO'~&~	~&~'ADMS'~&~	~&~'11400DC3F1A6041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-ADMS'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-ADMS'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'AHLT'~&~	~&~'11400DC3F1A7041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-AHLT'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-AHLT'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ARSC'~&~	~&~'11400DC3F1A8041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-ARSC'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'4042509785'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-ARSC'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3613806482'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'AUTM'~&~	~&~'11400DC3F1A9041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-AUTM'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-AUTM'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BOOK'~&~	~&~'11400DC3F1AA041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-BOOK'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-BOOK'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065675600000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BSPS'~&~	~&~'11400DC3F1AB041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-BSPS'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-BSPS'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'BUS'~&~	~&~'11400DC3F1AC041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-BUS'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'4042509785'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-BUS'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3613806482'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CHAN'~&~	~&~'11400DC3F1AD041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-CHAN'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-CHAN'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'COAS'~&~	~&~'11400DC3F1AE041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-COAS'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'4042509785'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-COAS'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3613806482'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CSER'~&~	~&~'11400DC3F1AF041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-CSER'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-CSER'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CSP'~&~	~&~'11400DC3F1B0041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-CSP'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-CSP'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'CTSD'~&~	~&~'11400DC3F1B1041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-CTSD'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'4042509785'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-CTSD'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3613806482'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DFAC'~&~	~&~'11400DC3F1B2041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-DFAC'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-DFAC'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DGBU'~&~	~&~'11400DC3F1B3041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-DGBU'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-DGBU'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DGEN'~&~	~&~'11400DC3F1B4041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-DGEN'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-DGEN'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DGMA'~&~	~&~'11400DC3F1B5041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-DGMA'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-DGMA'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'DGTS'~&~	~&~'11400DC3F1B6041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-DGTS'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-DGTS'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'EDUC'~&~	~&~'11400DC3F1B7041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-EDUC'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'4042509785'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-EDUC'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'3613806482'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'EET'~&~	~&~'11400DC3F1B8041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-EET'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-EET'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'ELET'~&~	~&~'11400DC3F1B9041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-ELET'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-ELET'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'EXAF'~&~	~&~'11400DC3F1BA041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-EXAF'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-EXAF'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2285105599'~&~	~&~'1065416400000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'EXEC'~&~	~&~'11400DC3F1BB041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-EXEC'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-EXEC'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2615105455'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'FAFF'~&~	~&~'11400DC3F1BC041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-FAFF'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~'2285105599'~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-FAFF'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'2615105455'~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'FIRE'~&~	~&~'11400DC3F1BD041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-FIRE'~&~	~&~'IU'~&~	~&~'IUKOA'~&~	~&~'KO'~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'KO-FIRE'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'KO'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'KO'~&~	~&~'GALL'~&~	~&~'11400DC3F372041EE043814FD881041E'~&~	~&~'1'~&~	~&~'KO-GALL'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'KO'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1050037200000'~&~	~&~]RECORD
