HEADER[~&~	~&~PUR_COMM_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PUR_COMM_DESC::VARCHAR~&~	~&~PUR_SALES_TAX_IND::VARCHAR~&~	~&~ITM_RSTRC_IND::VARCHAR~&~	~&~SNSTV_DTA_CD::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'92114'~&~	~&~'486D34788BEDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Executive and Legislative Offices, Combined'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'921140'~&~	~&~'486D34789080C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Executive and Legislative Offices, Combined'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'92115'~&~	~&~'486D34788BEEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'American Indian and Alaska Native Tribal Governments'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'921150'~&~	~&~'486D34789081C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'American Indian and Alaska Native Tribal Governments'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'92119'~&~	~&~'486D34788BEFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other General Government Support'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'921190'~&~	~&~'486D34789082C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other General Government Support'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'922'~&~	~&~'486D347887F7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Justice, Public Order, and Safety Activities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'9221'~&~	~&~'486D34788930C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Justice, Public Order, and Safety Activities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'92211'~&~	~&~'486D34788BF0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Courts'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'922110'~&~	~&~'486D34789083C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Courts'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'92212'~&~	~&~'486D34788BF1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Police Protection'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'922120'~&~	~&~'486D34789084C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Police Protection'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
