HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ORG_RVRSN_CTGRY_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_RVRSN_CD::VARCHAR~&~	~&~ORG_RVRSN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C09'~&~	~&~'0c15b65d-9fae-48a5-9808-760ad9754f51'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C10'~&~	~&~'2aae52ef-73df-4a65-acfc-1985d286405c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C11'~&~	~&~'80de2228-38e0-493c-9902-2f149b418f15'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C01'~&~	~&~'f9171799-1d62-4465-8a83-629f472762cf'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C03'~&~	~&~'4d8ccd19-f995-4ff2-b05f-6f56eaefaee2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C04'~&~	~&~'de3e2819-b76e-45de-b6e8-e32d09822e34'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C05'~&~	~&~'2fd9d5d9-b045-450a-8f54-6b088af3e5bc'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C06'~&~	~&~'5b774e45-4a60-49ce-8df9-f7a988da4f4a'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C07'~&~	~&~'2cb95d67-990a-4d1c-bf5e-590d04e41b8a'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C08'~&~	~&~'2536bf7c-2203-43bd-bbea-80fd5c196d8d'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C09'~&~	~&~'37ca082e-9231-4d14-92e8-76a26dde7096'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C10'~&~	~&~'8eb5dac6-15db-4597-91c5-acf69804bdf2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C11'~&~	~&~'d865e12e-0d1b-493a-a112-fc9ae2df1a06'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C01'~&~	~&~'6a7be8c2-a360-4290-abd3-e8c22c25725c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C03'~&~	~&~'417c90a6-7c7f-414d-8fe3-c6bc5cfd497e'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C04'~&~	~&~'4dcb98d1-dff2-4bf6-93e3-4fdd37f8870c'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C05'~&~	~&~'adccf35a-0f61-461c-af1e-7786dd5ddb5b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C06'~&~	~&~'37368fb8-0620-4ddb-b589-9249f7ea3891'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C07'~&~	~&~'b0cea983-6bd2-45f2-bb18-ebc72a640688'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C08'~&~	~&~'c2e447de-796f-43b8-beab-8a02122d9579'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C09'~&~	~&~'2c3dede6-0151-46be-b983-7ba7792b0e54'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C10'~&~	~&~'2935cc78-ba0e-4331-ac33-3d97cb331cd3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C11'~&~	~&~'fb056653-8aec-417f-81cf-988de7825a77'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C01'~&~	~&~'d0940fdc-6cf9-4a48-bc61-88d53c477b49'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C03'~&~	~&~'aab0ddb2-826f-4f84-a3a1-4fc091413b2b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C04'~&~	~&~'b42b0c6c-0524-4e38-b37a-cd1c8de23444'~&~	~&~'2'~&~	~&~'A'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C05'~&~	~&~'994a34fd-82a6-4a3d-9d23-e10d040a7f7b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C06'~&~	~&~'dd773162-feda-4dcf-b0b4-5973aea122b2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C07'~&~	~&~'2a299c7b-ba41-4b3e-ac66-9cb2d815e0df'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C08'~&~	~&~'4f3352e6-2515-4168-832c-9fd81e6f3682'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C09'~&~	~&~'9979c605-5a26-4b1c-9db5-61a7271850c5'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C10'~&~	~&~'0825b9a9-1b54-4fa7-a482-98442e6ab3b6'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'C11'~&~	~&~'1f516cb9-f6a7-41c5-8617-5900770b828d'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C01'~&~	~&~'bc0ce730-ee00-4b0a-a7c2-7eb7df31bc88'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C03'~&~	~&~'299b781a-e4a0-4dc5-8c52-b1d0321eb6c1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C04'~&~	~&~'11b64a1f-c5b5-47d6-9d88-b589b259a5bb'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C05'~&~	~&~'89d417fe-afbf-407c-9f9c-c36e641c311c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C06'~&~	~&~'1ed63e9a-1c82-4e1f-92ed-30280b47b630'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C07'~&~	~&~'42cd0bdb-647b-4ae7-b6ec-f1f54b756249'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C08'~&~	~&~'a894279b-8799-4fce-8115-40ae9746e142'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C09'~&~	~&~'b71916c2-2c97-4f07-beab-6a9e016f3431'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C10'~&~	~&~'7590221f-b207-4ddb-b872-640a899e4983'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'C11'~&~	~&~'66a83663-d552-406b-bd38-f572e4fd10b9'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C01'~&~	~&~'69ac0865-2179-4ab1-8cd1-7f710d582f22'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C03'~&~	~&~'33c6c164-284e-47b0-9d9b-87d63f800670'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C04'~&~	~&~'85404de6-e54a-4479-badf-dafbe123cb0b'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C05'~&~	~&~'30c8b20a-fa2d-4270-a021-5d830edfe7b1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C06'~&~	~&~'97d92ea6-e88b-4227-aeb7-5beeb4ae858d'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C07'~&~	~&~'7e7521c4-f380-4509-91ac-82dd626a6b1c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C08'~&~	~&~'d960b9e7-7505-4c28-9b07-85bd3736abb5'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C09'~&~	~&~'cf4139dc-b87e-4166-b2ce-6927d4368650'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C10'~&~	~&~'b0d812a2-50b4-42d1-8aa4-4672c66c49e2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'C11'~&~	~&~'18306822-9812-4821-882f-c45e04ddd5ff'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C01'~&~	~&~'95f9a32d-e648-49b5-a36c-b3b6d14f3c4b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C03'~&~	~&~'583a4307-f108-4d44-8c5f-eb412133f3d1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C04'~&~	~&~'2259483c-5c24-4718-a6a2-cc3e596c944e'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C05'~&~	~&~'073f9612-bbf2-4759-9e53-a95fb00d8d4f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C06'~&~	~&~'0edcd7ef-7aae-4cfd-8dd3-deec0339012b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C07'~&~	~&~'89ad7920-382e-4788-9363-40d94bdfa199'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C08'~&~	~&~'a7ae6ff9-cfaf-49e7-b8b0-6d9a21510dba'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C09'~&~	~&~'90498a37-ca59-4e7e-9abc-415f2695df6e'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C10'~&~	~&~'5cd4e71e-02fa-4521-a2cd-0e6560f5f818'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'C11'~&~	~&~'b9c8e078-bdfa-4db0-9312-d6e01d788351'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C01'~&~	~&~'15393c62-fadc-4b51-a4f9-027e602be58c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C03'~&~	~&~'64d4eb55-4e1f-46e2-80a6-60042bbaa16f'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C04'~&~	~&~'03e3330a-5085-4a56-8950-dae8b450a0c2'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C05'~&~	~&~'ec87e5cd-5e5f-4aa8-8a74-0e33af5b9b91'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C06'~&~	~&~'9d3b96cf-33b9-4ef8-ae6c-d7977c3752fa'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C07'~&~	~&~'f04b6a66-57f3-41ce-9217-d004e7fa8578'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C08'~&~	~&~'e9322e37-4326-4211-9f98-a4269818ea6a'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C09'~&~	~&~'451bdc23-d322-483b-b982-ea2ab1c543ff'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C10'~&~	~&~'4bc96dcd-71f6-45a3-96bb-27263ef6d9a5'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'C11'~&~	~&~'73b6a9ed-ea9f-480a-8f85-8628b5419157'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C01'~&~	~&~'b383d222-3dc8-440f-8704-e9261efeb7c3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C03'~&~	~&~'b99e22d9-9326-4c8b-b905-543e00752dad'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C04'~&~	~&~'bb2453f0-e6e0-4fac-8a8a-9251dd1aee30'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C05'~&~	~&~'e55825ff-1355-4ccd-9b84-5575dfab68ac'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C06'~&~	~&~'93fa0c07-a494-4168-a3c2-63b5fde99c5c'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C07'~&~	~&~'e6ad5029-dbf1-49ed-ae0f-cbe8ae36a834'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C08'~&~	~&~'bb6b992a-53a4-406e-9e7c-000c422fe428'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C09'~&~	~&~'138d394c-26b7-4513-9b18-f332c71d1174'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C10'~&~	~&~'fc2c6a5d-871a-4304-84bf-e9fe19bef0b9'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'C11'~&~	~&~'cb7c82ad-4420-4abf-94ce-a57e64caf99b'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C01'~&~	~&~'1e9fa2b5-1cad-47b7-8364-b8a6665d7a07'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C03'~&~	~&~'7f926fae-aea7-479f-b01a-047e5b3cc449'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C04'~&~	~&~'f8a38be7-6c79-40de-bb22-1f2c34766a60'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C05'~&~	~&~'20e7ff69-44f5-4718-8636-b910d2c9d652'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C06'~&~	~&~'d56548e8-513a-45a0-815f-ae72d9eb9027'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C07'~&~	~&~'cf33c02e-0fae-49c2-ba6f-bc3ac2aec341'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C08'~&~	~&~'f4dc801e-4ed8-4cf0-b092-effa48e33f23'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C09'~&~	~&~'3c9ad2a0-dc92-4edb-b75e-e29f2d11b575'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C10'~&~	~&~'fde5e7a3-e3f8-4fcc-bc57-5ec3f8f0d396'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'C11'~&~	~&~'addc37ba-e37b-4e16-b3d1-9b1f945e9987'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'C01'~&~	~&~'2b28be3c-d7d9-4c41-8a6f-f127b71af529'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'C03'~&~	~&~'7e5422c8-60a2-4a60-afae-cdeafd619cc1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'C04'~&~	~&~'21900a56-0343-4c3a-bfea-f93eecd0608a'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
