HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~POS_BENEFIT_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_FRNG_BENE_PCT::DECIMAL~&~	~&~POS_FRNGBEN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~OFFSET_FIN_OBJECT_CD::VARCHAR~&~	~&~OFFSET_ACCOUNT_NBR::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'2a16bb9e-3269-4dce-9105-2acfa318cb7d'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'d32f06f1-4c0d-4a79-bf25-c6ecf614473b'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'B'~&~	~&~'55903ff8-2207-42fa-8a0a-6b634d207c68'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'E'~&~	~&~'8c080bec-8cf4-41dc-82a9-86426944d438'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'F'~&~	~&~'cdb45fa9-3066-4e5e-b454-ea0187cf0846'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'G'~&~	~&~'2e05192b-e7f5-4840-b5bc-039fb25556c6'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'N'~&~	~&~'04cd1b40-ac89-4193-8427-be73131b0300'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'R'~&~	~&~'b5535639-dded-410d-9fc1-c5789c95c638'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'B'~&~	~&~'145c2134-98dd-4fd7-b599-a92dec69a796'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'E'~&~	~&~'84dcd5d4-d929-4aab-aac9-e3a18b9de0d7'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'F'~&~	~&~'48a0bf22-334d-42c7-b64f-e05b69e775b0'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'G'~&~	~&~'26684a84-a371-4bd8-aa4a-6f919cdad668'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'0f41c9fa-8f69-4db9-9466-2be2e8d51900'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'FW'~&~	~&~'R'~&~	~&~'336092f0-0e2d-482e-8603-b8bfa1008a57'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'B'~&~	~&~'23186307-f444-4498-aadb-8c62ee401460'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'E'~&~	~&~'76af3e06-cbac-43f6-88db-a4da509c289c'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'F'~&~	~&~'14859698-d955-4110-86b6-01db7283d434'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'G'~&~	~&~'8c80f7ad-7a59-4f86-9b1c-239418c4b401'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'N'~&~	~&~'49d4ad12-0af7-4254-b4cd-aac764ac3197'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'HO'~&~	~&~'R'~&~	~&~'2db71aa4-c3ec-45b9-a3fe-fe856065452a'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'B'~&~	~&~'24e823a7-823b-4789-8df4-52337d485fb0'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'E'~&~	~&~'04d70075-ade4-42cf-b089-ec268760b67d'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'F'~&~	~&~'68ceff12-e99d-466a-9ba2-bca1a40b5d3e'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'G'~&~	~&~'74428c87-94ac-4c42-b32d-3fbe4a4d41b6'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'N'~&~	~&~'350f1c11-4a39-4f1c-8e84-7a8d4fd54610'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IA'~&~	~&~'R'~&~	~&~'dd6c38c2-a3f7-4d65-9149-1e4599b11339'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'B'~&~	~&~'22326e3e-85a9-4045-bba3-57010bad17a4'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'E'~&~	~&~'9fe16561-8d81-4c32-86c0-1341f04bb1f1'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'F'~&~	~&~'558028cb-fdf4-4e43-910e-915e9bd697db'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'G'~&~	~&~'655920fc-f9e9-4ec8-9430-4f35b841121d'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'N'~&~	~&~'8af8b6cb-adad-4665-ac16-4d47db053035'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'IN'~&~	~&~'R'~&~	~&~'581a17bb-ccfb-4388-ad14-33689d154072'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'B'~&~	~&~'6f1c97bc-7778-4423-8b1b-aa0ef6c0a6f1'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'E'~&~	~&~'13d21ddf-22af-4553-b863-dfa29eac87de'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'F'~&~	~&~'15ed8ada-0aa9-40c9-8f2b-4fc87d048332'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'G'~&~	~&~'aa5f9bad-cdec-4c6f-ae2d-708577d11623'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'N'~&~	~&~'83256540-38e4-4f25-935e-cb1f93bf97ed'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'KO'~&~	~&~'R'~&~	~&~'c3688c11-6c97-4e99-ac32-d56b2f172e66'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'B'~&~	~&~'926de6bc-2272-4895-acd3-1bafc192703b'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'E'~&~	~&~'0e49979c-4022-43d9-9d0c-56aeb1bb41de'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'F'~&~	~&~'86e0acba-3466-42e4-9aed-bf8fa70978b7'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'G'~&~	~&~'fe056001-5ec2-48d5-a332-c65540a0d8b0'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'N'~&~	~&~'0630550d-b827-4d8b-82a3-9e2597b68f91'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'NW'~&~	~&~'R'~&~	~&~'da5e2f8a-45b4-4722-909b-b53d66899d3a'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'B'~&~	~&~'730c06c5-d8ea-4448-a42c-0dd076497636'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'E'~&~	~&~'dcd40a82-ac4d-482a-8a8d-43cd58f9f4dd'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'F'~&~	~&~'813be19c-1725-4b4e-84d0-1f01b1883433'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'G'~&~	~&~'faa2de61-3303-4582-a3df-7cf436e5bd3c'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'N'~&~	~&~'a2c511bc-cea2-4218-9080-9ac2f92e5bf8'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SB'~&~	~&~'R'~&~	~&~'f4721aa5-519f-46e0-8230-6903a38dd439'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'B'~&~	~&~'a8b005c3-1c55-4b8a-a675-ae8f5d187984'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'E'~&~	~&~'23a3a5d0-b69a-48c9-9441-f1ac696e37dd'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'F'~&~	~&~'e685e860-c63a-4198-a263-171111f9d7e2'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'G'~&~	~&~'15a50e52-a67d-4318-99b2-8155ad1641fc'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'ca766a0e-6049-4162-834f-3b576edd27d3'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'SE'~&~	~&~'R'~&~	~&~'70d846f6-d59a-4b79-830e-af34b2916703'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'B'~&~	~&~'2604f869-24e7-411f-a805-1924c4bb17df'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'E'~&~	~&~'2cfd6e18-31be-4c40-924c-307282692c00'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'F'~&~	~&~'921ff957-d7e5-427a-8f2e-d7d3bfa7e232'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'G'~&~	~&~'193bda87-6f38-4684-91f0-119cced5d610'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'N'~&~	~&~'5d453000-68ca-411f-8f2d-7ba395cf6a9d'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'R'~&~	~&~'ecae5ab0-5954-47d1-baa7-7dd4bc62e520'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'B'~&~	~&~'822e6b3b-b7ea-4de6-82cc-b0e1a1b7843a'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'E'~&~	~&~'8e2e86a9-b667-4c98-a04c-77c34a935003'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'F'~&~	~&~'d50ca42e-c9d4-49f0-bc52-08c990fd05e3'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'G'~&~	~&~'6f687474-1b28-452d-9bd8-05579b943bae'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'N'~&~	~&~'88f66517-5c74-476e-a867-d953d6ac38a7'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BA'~&~	~&~'R'~&~	~&~'4b669583-dc4c-41c7-98fb-aef530b81cbe'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'B'~&~	~&~'28f3f54e-bb68-4ebe-aad6-a669e88677bf'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'405eb92e-326c-4a41-8854-2b7e2dc9e32e'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'F'~&~	~&~'e006b2b5-532c-428a-b52e-db5c400fc1a0'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'G'~&~	~&~'ad05c860-08e9-469e-914e-ad07ea7d620e'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'22a5f4e0-513e-46ff-880f-fd70fa7c032d'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'8241182c-59f0-438b-8d6e-f913c3564c8a'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'B'~&~	~&~'d9fad6f7-d4f1-4871-83ce-dbd7970ca28d'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'E'~&~	~&~'6fd4d959-3cda-426b-9559-8f2854d80077'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'F'~&~	~&~'500349d3-714b-4bd7-86d5-de6bb61d8e46'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'G'~&~	~&~'6da48ce8-2d33-414c-9b5f-93f2f152e9f3'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'N'~&~	~&~'fa99d918-a609-4486-a940-c99907ef2760'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'R'~&~	~&~'b29e5cc7-ae3d-494e-b0f9-d636933fda6d'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'FW'~&~	~&~'B'~&~	~&~'f6a6d46a-5219-4017-9c1a-b4d4c713fd12'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'FW'~&~	~&~'E'~&~	~&~'886e92aa-2f41-4df5-af78-c6c65aa87f11'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'FW'~&~	~&~'F'~&~	~&~'e9dfa640-9d63-421e-bc36-86b2f38e6279'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'FW'~&~	~&~'G'~&~	~&~'e0211415-f8dc-4c24-baa4-4d772c1e4a89'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'d66a16f9-3866-46d8-bed6-684737906ca7'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
