HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FINOBJ_BENE_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2401'~&~	~&~'F'~&~	~&~'0a1625d7-145e-40f8-8d3b-4d8e7b53e83b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2401'~&~	~&~'G'~&~	~&~'f8d7816f-b607-4cf3-be9e-4cfe1202b203'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2401'~&~	~&~'R'~&~	~&~'6ff830a6-6264-426a-ac8e-2970003bec83'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2402'~&~	~&~'E'~&~	~&~'4911cc5b-f2b8-4c5c-8a5a-67e8f04f9547'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2402'~&~	~&~'F'~&~	~&~'0905448c-9a06-41d4-a9c8-acb99f8183ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2402'~&~	~&~'G'~&~	~&~'612ae647-7c69-4edc-b27b-4f4087e0fa15'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2403'~&~	~&~'F'~&~	~&~'f3282982-b2e0-4a52-8ee0-d1219750426f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2403'~&~	~&~'G'~&~	~&~'121b0679-d064-425a-beb3-946b8e7cc8d2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2403'~&~	~&~'R'~&~	~&~'1b82103d-75f0-481d-96f4-24669a91840d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2404'~&~	~&~'E'~&~	~&~'49eb4ecf-25ca-44b0-bbe2-f9b45e44f9ab'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2404'~&~	~&~'F'~&~	~&~'37a277c5-0816-4339-a8de-e7a70c7209ca'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2404'~&~	~&~'G'~&~	~&~'26058654-59ad-4ba0-b372-f7934652d457'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2405'~&~	~&~'F'~&~	~&~'13ab1786-b214-4bd5-9ae1-ae0084bc7507'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2405'~&~	~&~'G'~&~	~&~'50f26e26-40a3-49a4-aa06-85dcbc5ddd10'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2405'~&~	~&~'R'~&~	~&~'72d6887a-dea9-4102-a76b-b648a9b55454'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2420'~&~	~&~'F'~&~	~&~'4c0f5d8f-2947-44e2-ad6c-5e079f3dc5d9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2425'~&~	~&~'E'~&~	~&~'ec05f290-887c-4110-9774-67aaab6411d8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2425'~&~	~&~'F'~&~	~&~'fdf51a1c-06f7-468f-8e6e-336ac7496963'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2425'~&~	~&~'G'~&~	~&~'5931bc4f-f03d-4b27-8088-9043535351af'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2450'~&~	~&~'F'~&~	~&~'1344286c-521f-49a2-b6f5-33f8f3ea960a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2455'~&~	~&~'F'~&~	~&~'d05d6571-b5bd-420a-b24e-22301ae11c87'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2500'~&~	~&~'B'~&~	~&~'dc338b27-d995-4778-88d8-817754c01607'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2500'~&~	~&~'F'~&~	~&~'1c3f5a2b-e71a-464e-9340-a6d649cd11f0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2500'~&~	~&~'G'~&~	~&~'7f2efa12-dfb2-4a4e-886f-5f14d680ed22'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2502'~&~	~&~'B'~&~	~&~'eb3744f6-f547-4426-937f-18badc360133'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2502'~&~	~&~'F'~&~	~&~'066894ed-33a0-4b7d-b9c8-e753dd5a2315'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2502'~&~	~&~'G'~&~	~&~'2d6fb6d8-a1c7-4ca7-86cd-be71c225ac9b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2504'~&~	~&~'B'~&~	~&~'0f3c3991-2b30-409c-a439-cf676e801556'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2504'~&~	~&~'F'~&~	~&~'aa9c5085-9fb4-459c-817a-f059459f4834'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2504'~&~	~&~'G'~&~	~&~'d9da6e76-829d-45ab-9100-ab977495743a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2550'~&~	~&~'B'~&~	~&~'0b21762e-6e99-4bde-882b-95539ae30d69'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2550'~&~	~&~'F'~&~	~&~'6e66320c-55e3-4ce3-bd9f-6f5b2e5f6b00'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'2550'~&~	~&~'G'~&~	~&~'ad5b29a4-7f63-454b-9312-7199de52151a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3000'~&~	~&~'F'~&~	~&~'3ac449ab-0bf5-42b5-bd6b-b88db4aa0f72'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3100'~&~	~&~'B'~&~	~&~'2b3bdaee-fd01-4208-9b48-f9eaf6739770'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3100'~&~	~&~'F'~&~	~&~'8292d890-8342-4741-b082-d51f414cf9cf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3150'~&~	~&~'F'~&~	~&~'148d7f76-e077-47c4-8386-44b377183837'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3200'~&~	~&~'B'~&~	~&~'aca9e746-e80a-4729-aa1a-3df766be8d6e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3200'~&~	~&~'F'~&~	~&~'926b7173-ab79-4b8a-827f-0f6da5768e0d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3210'~&~	~&~'B'~&~	~&~'d10fe620-f18c-4c54-be4d-5e6bd972c056'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3210'~&~	~&~'F'~&~	~&~'abc7c1d2-4b56-4d30-a62e-7d92fa3fb8c3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3250'~&~	~&~'F'~&~	~&~'825ce47f-cf44-4473-a294-c352a7562d82'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3300'~&~	~&~'N'~&~	~&~'74b73a36-6aec-4f5f-bbc5-d61c96214c56'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3400'~&~	~&~'N'~&~	~&~'080f21db-9357-4e92-977f-4ba2d5584e25'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3500'~&~	~&~'N'~&~	~&~'1b830cce-2083-4185-b864-e455c20d12ac'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3600'~&~	~&~'N'~&~	~&~'ff52cc70-fb40-43f6-bc6e-a9d1de8e4688'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3700'~&~	~&~'N'~&~	~&~'0eee9957-193f-419e-b8ec-1c23da2a08d8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'3800'~&~	~&~'N'~&~	~&~'f73e4249-30ac-4acf-b1a1-f2f36d6a2364'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'4580'~&~	~&~'F'~&~	~&~'f62f539f-20a2-4460-8bac-1f1945a6af44'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'4581'~&~	~&~'N'~&~	~&~'97ae44be-b67b-419d-9e5b-f91407529724'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'4590'~&~	~&~'N'~&~	~&~'e35d2bd3-220d-43f6-87d2-5d08b91198a7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'5400'~&~	~&~'N'~&~	~&~'b8d681e3-a27e-4dec-8d81-9622a38f536c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'5820'~&~	~&~'N'~&~	~&~'39d88788-caa8-4db9-9f0f-930ec159ea05'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'5821'~&~	~&~'N'~&~	~&~'e4c37ad3-04ce-4011-bb0e-8cb31085f37f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2000'~&~	~&~'F'~&~	~&~'22aa095c-f3b0-4392-9383-2dbadb0f1356'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2000'~&~	~&~'G'~&~	~&~'6b1259fa-6467-4aa5-8e9b-82bd70474407'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2000'~&~	~&~'R'~&~	~&~'f4c595a2-8be5-4297-9067-a0c51d09ca2f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2001'~&~	~&~'F'~&~	~&~'d8642489-e1f1-41d8-b3d0-90b2d879691a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2001'~&~	~&~'G'~&~	~&~'85f3c927-02fd-4d8c-8f75-ef18b3c320e5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2001'~&~	~&~'R'~&~	~&~'36afbeef-ef4e-43a2-becd-77b7ce98fff2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2002'~&~	~&~'E'~&~	~&~'066bccf3-1952-4650-bb1b-9c6a9161a6f8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2002'~&~	~&~'F'~&~	~&~'3106f008-1568-4ec1-89a3-915349f1c447'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2002'~&~	~&~'G'~&~	~&~'ba922e3f-a1fa-4eb2-9bc9-5654c78bc33c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2003'~&~	~&~'F'~&~	~&~'0872b8a9-820f-482b-9650-4381b4ce16b7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2003'~&~	~&~'G'~&~	~&~'1c5ef318-0eb5-4419-8353-f41a47b07bb6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2003'~&~	~&~'R'~&~	~&~'4417937e-da50-4221-b276-f325bd64e72d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2004'~&~	~&~'E'~&~	~&~'0f085d03-6e13-470d-a704-04ef7badbb35'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2004'~&~	~&~'F'~&~	~&~'de032e36-1e93-4db0-a8f9-a4e6881f1980'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2004'~&~	~&~'G'~&~	~&~'6148240e-2ff0-49b9-96f8-44085a9ffc67'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2005'~&~	~&~'F'~&~	~&~'aa7775e3-55ab-4a8f-82b9-ed6b139af802'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2005'~&~	~&~'G'~&~	~&~'08fd52fa-924c-4345-a914-6240ac85101c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2005'~&~	~&~'R'~&~	~&~'317b237e-47f5-4f42-a9b8-f88e7eebfd97'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2010'~&~	~&~'F'~&~	~&~'e29fffd4-ac8c-46c1-b195-a38f7aac122b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2010'~&~	~&~'G'~&~	~&~'e8feb645-84b6-4014-8938-6d65def36f13'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2170'~&~	~&~'F'~&~	~&~'0e20cc43-4a7c-4978-9c3c-7b782903954d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2175'~&~	~&~'F'~&~	~&~'51836611-f3c8-4fea-bc0a-41e297d1cd8f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2200'~&~	~&~'F'~&~	~&~'84abf3a2-d665-44d2-87f1-7b02cb76b7de'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2205'~&~	~&~'F'~&~	~&~'369b823e-1495-4cbc-b2b1-cae5c29cac84'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2280'~&~	~&~'F'~&~	~&~'a9437586-dccb-47f4-a0b3-608058962a65'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2280'~&~	~&~'G'~&~	~&~'2f66b911-77f3-4444-8e94-5dc0a7b62a53'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2280'~&~	~&~'R'~&~	~&~'7643c14a-5264-4902-9fe9-f30ee39d452a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2288'~&~	~&~'E'~&~	~&~'96f1a4e2-9a6d-491d-a495-8602968ee5f8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2288'~&~	~&~'F'~&~	~&~'59cf3c8d-6023-4cdd-97c6-55fec2b628a4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2288'~&~	~&~'G'~&~	~&~'bfbf26d2-0430-4507-81d6-0537b168a36e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2290'~&~	~&~'F'~&~	~&~'aa123e1f-5ba5-4b59-8eb9-abf1649f2268'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2300'~&~	~&~'F'~&~	~&~'14ddc653-8fe8-4066-8ca9-0aa15df18ea1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2301'~&~	~&~'F'~&~	~&~'8907d6a2-fd4a-427f-8829-94624442f449'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2302'~&~	~&~'F'~&~	~&~'72988d1a-4d93-445e-a7bb-48cb5cc2b4c2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2303'~&~	~&~'F'~&~	~&~'2f0c926d-b817-4257-a623-43237519433c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2304'~&~	~&~'F'~&~	~&~'efcee8de-5c0e-4375-a73e-7e1dafbd24c2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2305'~&~	~&~'F'~&~	~&~'8f2a9807-c587-42e4-80af-835d0a67f58e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2306'~&~	~&~'F'~&~	~&~'10ddf89d-1cb4-440b-b22e-9d7004e722ad'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2307'~&~	~&~'F'~&~	~&~'63b2a9ff-7130-439c-9f12-3a22924c348d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2310'~&~	~&~'F'~&~	~&~'093f90f1-a9b9-441f-8619-be7fc5b3f6d9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2311'~&~	~&~'F'~&~	~&~'f4be0649-3685-4585-b70c-fab16d78b3f8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2312'~&~	~&~'F'~&~	~&~'78c5cfc9-85aa-4519-8536-c715fbe180cf'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2313'~&~	~&~'F'~&~	~&~'77fdd48d-65d4-4f72-9dc5-de39fba19498'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2320'~&~	~&~'F'~&~	~&~'c9e85529-1fa7-46ff-b6d2-b9cf3ae74359'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2331'~&~	~&~'N'~&~	~&~'c94bad85-cc34-4193-b0e7-5cb130d8bfd3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2332'~&~	~&~'N'~&~	~&~'25f48c5e-93e4-4306-ae40-e794dfa31799'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2340'~&~	~&~'F'~&~	~&~'2edde0d3-9d17-4066-a772-8ecd18de9476'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2340'~&~	~&~'N'~&~	~&~'c77049b8-23a1-447a-a0f2-edb9bea89edd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2341'~&~	~&~'N'~&~	~&~'b09b4390-58fe-4dae-8600-4a2cd599d1eb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2349'~&~	~&~'F'~&~	~&~'6f9fae98-d419-45be-b67e-d6b12f066dc0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2350'~&~	~&~'N'~&~	~&~'edb09370-a4ba-45c1-96d6-45d2f22b6ce7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2351'~&~	~&~'N'~&~	~&~'e2efbbaf-1bbf-48a0-9fc2-3ef782f3090e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2360'~&~	~&~'N'~&~	~&~'f872828c-6f39-40e9-b699-c7eb4c9076a4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'2361'~&~	~&~'N'~&~	~&~'93824840-fabd-477b-bec0-5d8f03d1135d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
