HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJ_SUB_TYPE_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLZTN_FOBJ_CD::VARCHAR~&~	~&~ACCUM_DEPR_FOBJ_CD::VARCHAR~&~	~&~DEPR_EXP_FOBJ_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'BY'~&~	~&~'73dbff1d-79b6-43eb-8f45-78ef7859d91c'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'C1'~&~	~&~'49778f69-cd61-4940-bd9a-d7ddd973bc27'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'C2'~&~	~&~'85f270c9-f01f-4db8-9517-b5ffc8d765c3'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CF'~&~	~&~'90d5b4dc-1b02-4306-8898-ec676b625df1'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CL'~&~	~&~'a8473654-e1a7-442c-9dde-8c306cfda3ee'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CM'~&~	~&~'897763dd-ba5e-44b7-b2e2-0e7384c4258e'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CO'~&~	~&~'436d3dc8-014e-44d2-8d02-8e8c82d30774'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'CP'~&~	~&~'3db26c54-08e5-42ad-a07c-31e6bf3cb472'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'ES'~&~	~&~'652fd28b-4dab-49f1-bfb4-042143cb6513'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'IF'~&~	~&~'66d285af-8406-4a24-8ce7-7f347c1f573d'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LA'~&~	~&~'c8b55d79-2777-4e3e-bbe5-f36f14925a79'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LE'~&~	~&~'3a92a222-f799-422c-aab5-b0dee941ee28'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LF'~&~	~&~'95d63958-8fde-436d-bdad-34e4657fa142'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LI'~&~	~&~'21da6a62-a653-46af-9cea-722c4ba40e9e'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'LR'~&~	~&~'c9d6459a-6012-4ad8-866a-1ade7538803d'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'UC'~&~	~&~'54250890-38d3-4909-99f4-a444580b6a87'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'UF'~&~	~&~'6d79266f-484d-4d2f-bc9d-971551295338'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'EA'~&~	~&~'UO'~&~	~&~'afd002f5-447e-4a31-a834-3bf61feafba1'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'AM'~&~	~&~'1165c99f-bf34-4107-96eb-d8a3766d3e4e'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'BD'~&~	~&~'7829e839-d0c2-41d8-9f2c-6e135aa0f033'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'BF'~&~	~&~'b962945d-ce87-4b1a-8c65-ca99edd42ac8'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'BI'~&~	~&~'23597e64-a967-4190-b016-faf84ab0eb3b'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'C2'~&~	~&~'8dfd8e5b-dd03-4fad-b559-68cd0984d243'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'CF'~&~	~&~'5c06da8e-c0f7-4eb2-9883-8e6ff6e13b75'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'CL'~&~	~&~'28244548-4d10-4355-878e-fe2ee58e6693'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'CM'~&~	~&~'a41c73e5-64cb-48ee-97ef-ed7b696cba65'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'CO'~&~	~&~'50bccdeb-581d-4da5-add3-54506454de22'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'CP'~&~	~&~'1d838c1d-029d-46f0-99f7-3a30d1019927'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'ES'~&~	~&~'99714333-7962-41ea-817e-5bafd5eaaf82'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'IF'~&~	~&~'35d92ada-6420-44a8-96d1-c2f72268d02e'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'LA'~&~	~&~'ff6ef6a3-52f9-4811-b726-e87d935dc89b'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'LE'~&~	~&~'0b14d47d-3ad7-4e72-bbe8-187c650ab10e'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'LF'~&~	~&~'0f87ee95-573c-4b56-9e6e-3a5015cf2e19'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'LI'~&~	~&~'c0f3cb31-642c-4026-b9b3-429ca8de3a80'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'LR'~&~	~&~'89942fd2-5ad5-4c96-bc4d-b6c216f2d0e9'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'UC'~&~	~&~'e537c89b-c9de-424f-889f-fa02fda8d925'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'UF'~&~	~&~'3fefe8b9-7f06-4da2-9f34-f0503c75fe3a'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'FW'~&~	~&~'UO'~&~	~&~'3cbdb372-8a93-4b1d-8dcb-ddb20827145a'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'AM'~&~	~&~'37490479-c5d7-4337-b878-dbb104840a3b'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'BD'~&~	~&~'a375da8b-3bdc-40b1-985d-88bee49dd124'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'BF'~&~	~&~'94830498-7895-4b5f-ad67-fed36a2c3a8b'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'CF'~&~	~&~'428ac526-44d4-42b8-bde2-5269284f2f79'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'CL'~&~	~&~'344f0576-3e38-49b6-b29e-b74e1e474029'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'CM'~&~	~&~'427547d7-50d7-4afe-a077-ed566bef826e'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'CO'~&~	~&~'42289122-5340-4010-932b-61028e076b01'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'CP'~&~	~&~'6fa4092e-6461-4c6a-b0cc-fed214f98346'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'ES'~&~	~&~'33e1c64a-7738-4609-92f7-e7e9424c3701'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'IF'~&~	~&~'ce60e7e9-cb36-4e6d-a70c-e46c21c4d7f1'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'LA'~&~	~&~'70320a60-fefb-40ff-9149-971c18d5ede5'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'LE'~&~	~&~'a1c596af-17fd-4fe9-a7e1-1cf8feb7faef'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'LF'~&~	~&~'e122fe62-d11d-4525-a228-246c19a68dac'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'LI'~&~	~&~'f25012d8-30ae-431d-9e33-ead2b05b2c95'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'UC'~&~	~&~'9ac198c9-30c7-44a5-a1eb-c977d0893de7'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'UF'~&~	~&~'56f1b5c8-067b-4adb-adf7-5b181e8a499a'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'HO'~&~	~&~'UO'~&~	~&~'c6acef65-ae62-4998-b138-553a99cbd070'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'AM'~&~	~&~'ebce18e8-4251-48f9-9732-7b36da589a43'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BD'~&~	~&~'38c12446-80b3-4568-9fcb-b48a8bb77ddc'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BF'~&~	~&~'eff2b772-b378-4449-91a5-963a355647be'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BI'~&~	~&~'ebe5cdab-c00a-4ed2-84db-58d221e7a996'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BR'~&~	~&~'29a545e2-b069-4705-9b4e-53a88a48a208'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BX'~&~	~&~'34f7eddd-7a16-419d-b6d4-273df618047f'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'BY'~&~	~&~'799d3249-bbca-450b-b3c3-43aa09e59b10'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'C1'~&~	~&~'f8d91d46-b2a4-434d-b4b4-4507477809b3'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'C2'~&~	~&~'5d538e42-c526-4d55-a3e6-0ff666c40e77'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'CF'~&~	~&~'11fafa39-3139-4d31-9359-b032e270fa74'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'CL'~&~	~&~'c96cb88b-9580-467f-a755-00ce250a0786'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'CM'~&~	~&~'7639de4c-43cf-4304-9205-7b17aee65de9'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'CO'~&~	~&~'683bbce1-c46d-44ec-8e15-36908e08f3ec'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'CP'~&~	~&~'c4ed2344-dd0f-41db-8f0e-3ed4aaf1a7e5'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'ES'~&~	~&~'a8949591-0a96-4974-8350-7283a8ab8c3a'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'IF'~&~	~&~'84308372-53c5-4de8-8c2f-ee54de92c358'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'LA'~&~	~&~'50d4954e-14c9-4333-a61d-c5185ca13c42'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'LE'~&~	~&~'8796679b-0592-4b53-b8e8-def3efc0ab2c'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'LF'~&~	~&~'c0a1110b-adf7-4cf3-86e9-d135c8efe752'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'LI'~&~	~&~'675aa3e5-3b66-4fd8-a9d2-6318dec1b7b3'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'LR'~&~	~&~'30c8d853-f556-4640-82b2-6aa45fc591e3'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'UC'~&~	~&~'892dd084-8e48-4f7e-956f-02e82ccdf8d7'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'UF'~&~	~&~'2cbecbb0-9899-40f5-9f30-cfb7f789ab33'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IA'~&~	~&~'UO'~&~	~&~'6cb10bc5-e85b-41eb-80f7-6273b5646f77'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'AM'~&~	~&~'b3c78b66-fca2-4d7a-8d49-a0399194a63f'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BD'~&~	~&~'28b0c77f-6eb2-4591-a1f8-aa4ba4ca17ff'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BF'~&~	~&~'5ca343aa-afb0-474d-9420-9b1c1eb80111'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BI'~&~	~&~'2ae1e3af-3a81-4251-ae2f-61799c364725'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BR'~&~	~&~'b4d9aeaa-9cd1-4382-a23f-f90acf0437e8'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BX'~&~	~&~'f3c0e4a2-78dd-473c-84e9-bc4b45e5ab9b'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'BY'~&~	~&~'9955289e-91d1-4029-86f3-dafb56a859f2'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'C1'~&~	~&~'5ef623e4-b465-40bc-9eaa-541cd816e335'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'C2'~&~	~&~'b0bfa8b1-c253-4979-8342-360b0751d7ef'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'CF'~&~	~&~'3cc67618-b41e-4eb6-a8e5-2caf05aed2bb'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'CL'~&~	~&~'14d77eba-2f0b-467a-bec2-3b26cb99c7a6'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'CM'~&~	~&~'5e4a62d4-0864-4f7b-a8eb-48afd3034a4a'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'CO'~&~	~&~'3cae28fa-c9c8-45ae-8b64-64327a004a42'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'CP'~&~	~&~'286ce2d1-0cc2-4e44-8ed4-42e7b6a2848a'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'ES'~&~	~&~'fb5cc65f-9583-4ddf-a882-b9a601e22294'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'IF'~&~	~&~'d1d3dbd4-7f8e-4f36-869e-5f78c95dcc34'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'LA'~&~	~&~'b9f43dea-11b4-4f46-b753-da49f960d60b'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'LE'~&~	~&~'42b0195d-7fbf-4eb9-b778-4fbfe38724e3'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2019'~&~	~&~'IN'~&~	~&~'LF'~&~	~&~'a78a9cc7-a1dc-4bb4-a63c-0e5e673925f8'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
